trade_date,trade_time,open,high,low,close,volume,prev_daily_high,prev_daily_low,sma,std,upper_band,lower_band,distance_to_prev_daily_low_pct,distance_to_prev_daily_high_pct,signal,forward_1,forward_3,forward_6
2004-06-24,08:00:00,393.6,397.8,393.6,396.6,213,396.6,392.3,394.21999999999997,0.9333583956543863,396.08671679130873,392.3532832086912,1.0960999235279152,0.0,BB_DAILY_HIGH_BEARISH,0.9329299041855745,1.437216338880481,1.1850731215330277
2004-07-30,20:00:00,389.3,390.8,389.3,390.5,332,390.8,385.3,387.95500000000004,1.2550843964057037,390.4651687928114,385.44483120718866,1.3495977160654007,-0.0767656090071677,BB_DAILY_HIGH_BEARISH,0.40973111395647194,0.7170294494238185,0.15364916773368062
2004-08-02,00:00:00,390.3,393.3,390.3,392.1,56,391.8,386.3,388.21000000000004,1.5372223754470016,391.28444475089407,385.135555249106,1.5014237639140593,0.07656967840735358,BB_DAILY_HIGH_BEARISH,0.051007396072427595,-0.12751849018107625,-0.38255547054322875
2004-09-07,12:00:00,401.3,401.6,397.6,398.3,458,406.3,398.6,405.9,3.1632761165423284,412.22655223308465,399.5734477669153,-0.07526342197692207,-1.968988432192961,BB_DAILY_LOW_BULLISH,-0.050213406979660716,-0.050213406979660716,-0.6778809942254553
2004-10-01,00:00:00,417.8,419.3,417.3,418.3,134,418.6,410.5,412.33500000000004,2.856253527007819,418.0475070540157,406.6224929459844,1.9001218026796618,-0.0716674629718135,BB_DAILY_HIGH_BEARISH,0.0,-0.23906287353573988,0.0
2004-12-02,00:00:00,453.3,455.5,453.1,455.2,57,455.2,449.8,451.4799999999999,1.4972255042524245,454.47445100850473,448.4855489914951,1.2005335704757618,0.0,BB_DAILY_HIGH_BEARISH,0.06590509666081093,-0.24165202108962347,-1.515817223198589
2004-12-02,04:00:00,455.3,455.8,454.8,455.5,65,455.2,449.8,451.68999999999994,1.7447364452018976,455.17947289040376,448.2005271095961,1.2672298799466404,0.06590509666081093,BB_DAILY_HIGH_BEARISH,0.021953896816689952,-1.2952799121844079,0.021953896816689952
2005-03-31,12:00:00,426.2,427.8,426.1,427.3,176,427.6,424.8,425.785,0.6830851068408917,427.1511702136818,424.41882978631827,0.588512241054614,-0.0701590271281598,BB_DAILY_HIGH_BEARISH,-0.07020828457758281,0.0,-0.11701380762930025
2005-03-31,20:00:00,427.2,428.3,427.0,427.8,251,427.6,424.8,426.06500000000005,0.726400643424191,427.51780128684845,424.61219871315166,0.7062146892655368,0.04677268475210211,BB_DAILY_HIGH_BEARISH,-0.11687704534829359,-0.11687704534829359,-0.6311360448807827
2005-04-15,04:00:00,422.6,423.3,421.7,422.1,218,428.8,421.8,426.53999999999996,2.154407966064209,430.8488159321284,422.23118406787154,0.07112375533428435,-1.5624999999999973,BB_DAILY_LOW_BULLISH,0.1658374792703124,0.5922767116796966,0.2606017531390585
