trade_date,trade_time,open,high,low,close,volume,ema50,sma50,prev_ema50,prev_sma50,signal,forward_1,forward_3,forward_6
1994-05-03,00:00:00,0.576,0.577,0.5741,0.5741,391,0.5711273382532966,0.571062,0.5710060051207781,0.5711600000000001,BULLISH_CROSS,0.3483713638738705,0.6967427277477604,0.9580212506531873
1994-07-15,00:00:00,0.6006,0.6006,0.5987,0.5998,301,0.591730308027623,0.591736,0.591400932845077,0.591302,BEARISH_CROSS,-0.35011670556852126,0.366788929643211,0.9336445481827358
1994-10-18,00:00:00,0.6115,0.6129,0.61,0.6111,541,0.6031425989141889,0.6031,0.6028178070331354,0.602898,BULLISH_CROSS,0.2454590083456156,0.2454590083456156,0.490918016691213
1995-02-01,00:00:00,0.6371,0.6401,0.6371,0.6398,331,0.6334967649403734,0.633508,0.6332394900399806,0.633136,BEARISH_CROSS,0.1875586120662674,-1.1566114410753474,-1.1097217880587675
1995-03-24,00:00:00,0.6506,0.6513,0.6487,0.651,481,0.6405017846493354,0.6403659999999999,0.6400732860635939,0.640116,BULLISH_CROSS,-0.3993855606758905,-0.5683563748079933,0.8294930875575975
1995-05-18,00:00:00,0.6662,0.6668,0.6603,0.6603,711,0.6625680222950555,0.662942,0.6626605946336291,0.6626340000000001,BEARISH_CROSS,-0.49977283053157195,0.10601241859761229,1.317582916855981
1995-07-13,00:00:00,0.674,0.6771,0.6727,0.6763,651,0.6694508101859876,0.669314,0.6691712514180687,0.66935,BULLISH_CROSS,0.029572674848436786,-0.42880378530238256,-0.13307703681798194
1995-08-01,00:00:00,0.6755,0.6755,0.6723,0.6745,541,0.6715814141930716,0.671586,0.6714622882417683,0.6713159999999999,BEARISH_CROSS,-0.6226834692364687,-0.7264640474425523,-1.868050407709406
1995-09-29,00:00:00,0.6554,0.6595,0.6538,0.6575,931,0.6587738816585128,0.658692,0.658825876828248,0.65905,BULLISH_CROSS,-0.06083650190113399,0.04562737642586737,0.8821292775665441
1995-11-14,00:00:00,0.6506,0.6521,0.6495,0.6503,491,0.6569538768686508,0.657008,0.6572254636796161,0.6570480000000001,BEARISH_CROSS,-0.38443795171458506,-0.5535906504690046,0.2767953252345108
1996-01-09,00:00:00,0.6587,0.661,0.657,0.6579,721,0.6535372178163069,0.653348,0.6533591450741153,0.6534099999999999,BULLISH_CROSS,-0.060799513603901345,0.71439428484571,0.6687946496427967
1996-03-19,00:00:00,0.682,0.6831,0.681,0.6816,381,0.6727395403050269,0.672746,0.6723778888889055,0.6722720000000001,BEARISH_CROSS,0.8215962441314627,0.8362676056338084,0.6455399061032967
1996-03-22,00:00:00,0.6866,0.6874,0.6848,0.6873,451,0.6743675462480202,0.674364,0.6738396909928372,0.67387,BULLISH_CROSS,-0.16004655899898004,-0.18914593336242802,-0.20369562054416818
1996-03-25,00:00:00,0.6863,0.6876,0.6854,0.6862,431,0.6748315640422154,0.67484,0.6743675462480202,0.674364,BEARISH_CROSS,-0.5829204313611197,-1.078402798018081,-0.4226173127368134
1996-07-12,00:00:00,0.688,0.689,0.686,0.687,501,0.6819758325977896,0.68196,0.6817707645405565,0.6819719999999999,BULLISH_CROSS,-0.23289665211063257,0.2037845705967914,0.8442503639010067
1996-08-28,00:00:00,0.6919,0.6938,0.6909,0.6924,531,0.6878270854026912,0.6878920000000001,0.6876404358272908,0.687582,BEARISH_CROSS,0.0,-0.5199306759098856,0.2599653379549428
1996-09-20,00:00:00,0.6991,0.7019,0.699,0.6997,521,0.6916165578580571,0.6916159999999999,0.6912866214441002,0.691362,BULLISH_CROSS,-0.18579391167642817,-0.17150207231670414,-0.11433471487780804
1996-12-11,00:00:00,0.6981,0.6988,0.6944,0.6973,801,0.7050995463785605,0.7053579999999999,0.7054178952103385,0.7054079999999999,BEARISH_CROSS,0.37286677183420847,1.247669582676026,1.6922415029398996
1997-03-10,00:00:00,0.7024,0.7031,0.7002,0.7006,401,0.6976288276945377,0.6975599999999998,0.6975075553555393,0.6975460000000001,BULLISH_CROSS,0.6280331144733028,-0.47102483585497706,-0.8706822723379952
1997-04-18,00:00:00,0.6909,0.6925,0.6894,0.6912,591,0.6943279902899245,0.69434,0.6944556633629826,0.6942119999999999,BEARISH_CROSS,0.4195601851851871,0.23148148148147205,0.5787037037037042
1997-05-20,00:00:00,0.6923,0.6952,0.6916,0.6945,501,0.6931187660032224,0.692856,0.6930623891053947,0.6930660000000001,BULLISH_CROSS,0.24478041756659968,-0.3167746580273549,-0.5615550755939546
1997-06-24,00:00:00,0.684,0.6855,0.6836,0.6842,361,0.6905762579831659,0.6907519999999999,0.6908365134110502,0.690806,BEARISH_CROSS,0.36539023677286564,-0.7015492546039208,-0.9792458345513064
1997-09-08,00:00:00,0.6355,0.641,0.635,0.6359,1161,0.6505033393596251,0.650228,0.6510993940273649,0.651132,BULLISH_CROSS,0.1415316873722302,-0.3774178329926197,-0.3459663469098883
1997-11-13,00:00:00,0.6222,0.6279,0.6219,0.6275,671,0.6339629590868051,0.634008,0.634226753335246,0.634142,BEARISH_CROSS,-0.49402390438246885,0.14342629482071906,-0.5577689243027806
1998-02-09,00:00:00,0.5816,0.5868,0.5811,0.5845,86,0.5944268224372689,0.594114,0.5948319988632798,0.594974,BULLISH_CROSS,0.8041060735671388,-0.3079555175363599,-0.9067579127459319
1998-03-26,00:00:00,0.562,0.5655,0.5609,0.5645,68,0.5799257218425853,0.580148,0.5805553431422825,0.580442,BEARISH_CROSS,-0.5491585473870667,-2.2143489813994606,-2.3029229406554492
1998-05-21,00:00:00,0.5326,0.5388,0.532,0.5379,84,0.5526748379099405,0.552504,0.5532778925185096,0.553372,BULLISH_CROSS,-0.40899795501024183,-1.0596765197992262,-0.6878601970626578
1998-06-05,00:00:00,0.5203,0.5209,0.5122,0.5122,94,0.5438193798238203,0.544024,0.5451099667554048,0.5450079999999999,BEARISH_CROSS,-1.0933229207340762,-2.9285435376805964,-3.1628270206950395
1998-07-07,00:00:00,0.5151,0.5229,0.5148,0.5229,85,0.5252880900030151,0.525264,0.5253855630643627,0.525832,BULLISH_CROSS,-1.0518263530311838,-1.4343086632243378,-0.07649646203864352
1998-08-25,00:00:00,0.4933,0.4936,0.488,0.493,110,0.5122000628541772,0.512844,0.5129837388890416,0.512972,BEARISH_CROSS,-0.7707910750507039,0.0,1.8864097363083117
1998-09-15,00:00:00,0.5164,0.5171,0.5114,0.5116,67,0.5095547102390882,0.50953,0.509471229024357,0.509756,BULLISH_CROSS,-0.4104769351055711,-1.5246286161063387,-3.498827208756846
1998-12-04,00:00:00,0.5256,0.5282,0.5197,0.5211,126,0.5260989039915469,0.52648,0.526302940889161,0.525918,BEARISH_CROSS,0.19190174630589155,-0.3838034926117831,-0.1535213970447175
1999-02-03,00:00:00,0.5454,0.5523,0.5438,0.5515,110,0.534318012758643,0.5339780000000001,0.5336167071569549,0.533662,BULLISH_CROSS,-0.23572076155937766,0.8703535811423438,0.018132366273796736
1999-03-01,00:00:00,0.5212,0.5274,0.5203,0.5272,83,0.5374116807118736,0.53765,0.5378284840062357,0.5376099999999999,BEARISH_CROSS,0.3793626707132021,0.4742033383914922,1.1191198786039485
1999-04-19,00:00:00,0.5441,0.5513,0.5435,0.5488,110,0.5363829064835156,0.536254,0.5358760863399856,0.536404,BULLISH_CROSS,-0.6377551020408068,0.05466472303208419,0.01822157434404155
1999-06-01,00:00:00,0.5343,0.535,0.5265,0.5281,109,0.5447783059457716,0.545238,0.5454590531272316,0.5454340000000001,BEARISH_CROSS,-0.37871615224389354,1.1550842643438732,0.9089187653853488
1999-07-27,00:00:00,0.527,0.5275,0.5215,0.5246,97,0.5317261561035297,0.531718,0.5320170196179594,0.532344,BULLISH_CROSS,0.1143728555089678,1.0674799847502954,2.1349599695005907
1999-09-27,00:00:00,0.5179,0.5187,0.5147,0.5166,68,0.5256468371617307,0.52566,0.5260160958213931,0.525768,BEARISH_CROSS,-0.46457607433216375,0.3677893921796386,1.2388695315524725
1999-11-22,00:00:00,0.5102,0.5114,0.509,0.5094,41,0.5159018349716201,0.515752,0.5161672159908699,0.516266,BULLISH_CROSS,0.4122497055359229,0.6870828425598859,-0.11778563015310836
1999-12-14,00:00:00,0.4948,0.4999,0.492,0.4922,133,0.5109585810684679,0.511058,0.5117242374386095,0.511674,BEARISH_CROSS,0.6095083299471652,6.440471353108493,6.481105241771634
2000-01-03,00:00:00,0.5245,0.5276,0.521,0.5249,144,0.5109115544580514,0.510658,0.5103405974971554,0.510536,BULLISH_CROSS,-0.19051247856734632,-0.609639931415504,0.019051247856732515
2000-01-12,08:00:00,0.5185,0.5197,0.5178,0.5189,223,0.5164611167974683,0.5165479999999999,0.5163615705443038,0.5163139999999999,BEARISH_CROSS,0.0,-0.09635767970708344,0.7323183657737571
2000-01-14,16:00:00,0.5217,0.5225,0.5203,0.5209,261,0.5184881438607125,0.518374,0.5183897007529865,0.5184799999999999,BULLISH_CROSS,0.13438279900171296,-0.21117296985985598,-0.6719139950086501
2000-01-19,08:00:00,0.5159,0.5177,0.5156,0.5173,210,0.5183232396792566,0.51835,0.5183650045641243,0.518298,BEARISH_CROSS,-0.3092982795283075,-0.5606031316450829,-0.6765899864681901
2000-02-04,20:00:00,0.4936,0.4969,0.4921,0.4964,155,0.4978722442902091,0.497838,0.4979323358938911,0.498116,BULLISH_CROSS,0.261885576148261,0.04029008863819057,-0.5237711522965333
2000-02-15,08:00:00,0.4865,0.4878,0.4851,0.4853,223,0.492688414852573,0.49270800000000003,0.4929899828057392,0.492914,BEARISH_CROSS,0.1648464867092453,0.18545229754791095,1.2363486503193912
2000-02-17,08:00:00,0.4913,0.4935,0.4908,0.4923,316,0.491720003848156,0.491644,0.49169633053583583,0.49175199999999997,BULLISH_CROSS,0.0,0.3453178955921144,0.16250253910216683
2000-02-25,12:00:00,0.4867,0.4898,0.4862,0.4886,552,0.4895229813976256,0.48958599999999997,0.4895606541077328,0.48954800000000004,BEARISH_CROSS,-0.02046663937781191,-0.2865329512893895,-0.859598853868191
2000-03-02,04:00:00,0.4873,0.489,0.4864,0.4883,157,0.4875396778901493,0.48753,0.48750864433464514,0.487582,BULLISH_CROSS,0.5734179807495329,-0.04095842719640251,0.47102191275854366
2000-03-17,08:00:00,0.4884,0.4892,0.4877,0.4887,163,0.48940782160426777,0.48950399999999994,0.489436712281993,0.48939,BEARISH_CROSS,-0.6343359934520252,-0.8184980560671176,-1.0231225700838968
2000-03-24,04:00:00,0.4873,0.4888,0.4864,0.4888,122,0.48788827189483497,0.487856,0.48785105850278737,0.487962,BULLISH_CROSS,-0.08183306055646716,-0.22504091653027616,1.4320785597381356
2000-04-04,08:00:00,0.4981,0.4989,0.4963,0.4984,456,0.4964966488743328,0.49654399999999993,0.4964189610732852,0.4963079999999999,BEARISH_CROSS,0.14044943820224284,0.3009630818619585,0.6219903691813675
2000-04-20,04:00:00,0.4981,0.4987,0.4972,0.4983,131,0.49743213149240295,0.497426,0.49739670828801125,0.497424,BULLISH_CROSS,-0.2006823198876181,-0.822797511539243,-0.8428657435280027
