trade_date,trade_time,open,high,low,close,volume,sma,std,upper_band,lower_band,candle_range,body_size,body_to_range,doji,signal,forward_1,forward_3,forward_6
1994-04-25,00:00:00,0.5742,0.5765,0.5731,0.5743,671,0.56704,0.0033467030123142216,0.5737334060246284,0.5603465939753716,0.0033999999999999586,9.999999999998899e-05,0.029411764705879473,True,BB_DOJI_BEARISH,-0.20895002611874958,0.3134250391781147,-0.034825004353121705
1995-04-13,00:00:00,0.673,0.6758,0.6708,0.673,1001,0.65533,0.00815643756085666,0.6716428751217133,0.6390171248782867,0.0050000000000000044,0.0,0.0,True,BB_DOJI_BEARISH,-0.22288261515602628,0.148588410104012,-0.07429420505201426
1995-08-03,00:00:00,0.6698,0.672,0.6669,0.6694,981,0.674415,0.002326794723248894,0.6790685894464977,0.6697614105535022,0.005099999999999993,0.00039999999999995595,0.07843137254901107,True,BB_DOJI_BULLISH,0.029877502240809376,-0.8515088138631668,-1.105467582910063
1995-08-10,00:00:00,0.662,0.663,0.6564,0.6622,1301,0.6718850000000001,0.004830852055163337,0.6815467041103267,0.6622232958896734,0.00660000000000005,0.00019999999999997797,0.030303030303026734,True,BB_DOJI_BULLISH,-0.030202355783747803,-1.1778918755662984,-2.1745696164300767
1995-09-15,00:00:00,0.6587,0.6595,0.6574,0.6587,421,0.651965,0.003141115289685083,0.6582472305793702,0.6456827694206299,0.0020999999999999908,0.0,0.0,True,BB_DOJI_BEARISH,-0.45544253833308074,0.37953544861090904,0.015181417944451193
1997-01-24,00:00:00,0.6935,0.6956,0.6925,0.6937,601,0.704515,0.0046220609438145455,0.7137591218876291,0.6952708781123709,0.0030999999999999917,0.00019999999999997797,0.06451612903225114,True,BB_DOJI_BULLISH,-0.46129450771226477,-0.41804814761424447,-0.9081735620585227
1997-06-23,00:00:00,0.6845,0.6847,0.6815,0.6845,641,0.6892,0.0019606658374693876,0.6931213316749388,0.6852786683250612,0.0031999999999999806,0.0,0.0,True,BB_DOJI_BULLISH,-0.04382761139517414,-0.1607012417823214,-1.0080350620891187
1997-07-18,00:00:00,0.6526,0.6545,0.6467,0.6526,1561,0.67336,0.010098274995991375,0.6935565499919827,0.6531634500080172,0.007799999999999918,0.0,0.0,True,BB_DOJI_BULLISH,-0.6742261722341343,-0.5669629175605158,-1.5629788538155054
1998-05-11,00:00:00,0.5401,0.5422,0.5389,0.5404,64,0.55247,0.0059746922405024125,0.5644193844810048,0.5405206155189952,0.0032999999999999696,0.00029999999999996696,0.09090909090908174,True,BB_DOJI_BULLISH,-0.7031828275351638,-0.6476683937823737,-1.7579570688378892
2000-01-03,00:00:00,0.5245,0.5276,0.521,0.5249,144,0.5071100000000001,0.007501361280009156,0.5221127225600184,0.4921072774399817,0.006599999999999939,0.00040000000000006697,0.06060606060607131,True,BB_DOJI_BEARISH,-0.19051247856734632,-0.609639931415504,0.019051247856732515
