trade_date,trade_time,open,high,low,close,volume,ema200,signal,forward_1,forward_3,forward_6
2025-01-10,17:00:00,5844.46,5866.7,5807.09,5865.67,12271,5953.338243052186,BEARISH_BELOW_EMA200,-0.7659824026922805,-1.0600664544715317,-0.7637661170846669
2025-01-10,21:00:00,5865.79,5866.4,5818.14,5820.74,6488,5952.018857549179,BEARISH_BELOW_EMA200,-0.30064905836714917,-0.7495610523747859,0.3758972226899004
2025-01-13,01:00:00,5818.24,5827.24,5798.49,5803.24,4180,5950.538470906899,BEARISH_BELOW_EMA200,0.004307938324108602,-0.08012765282841372,0.809720087399449
2025-01-13,05:00:00,5802.99,5808.49,5790.99,5803.49,2616,5949.075302042154,BEARISH_BELOW_EMA200,-0.454554070050954,0.29947497109498095,0.8546581453573688
2025-01-13,09:00:00,5803.24,5806.24,5769.24,5777.11,5902,5947.364204509397,BEARISH_BELOW_EMA200,0.3718122036797027,1.1339579824514372,1.537966214941387
2025-01-13,13:00:00,5777.61,5803.59,5771.49,5798.59,7806,5945.8838641660195,BEARISH_BELOW_EMA200,0.38423133899792444,0.8905613261154766,0.7817417682574543
2025-01-13,17:00:00,5799.09,5823.38,5777.8,5820.87,10839,5944.639945119591,BEARISH_BELOW_EMA200,0.373655484489432,0.5535255039195216,0.6014564833091998
2025-01-13,21:00:00,5820.25,5843.35,5810.5,5842.62,5205,5943.624821287556,BEARISH_BELOW_EMA200,0.13024978519910027,0.39947831623484237,0.16208481811242653
2025-01-14,01:00:00,5847.62,5861.24,5843.49,5850.23,2566,5942.695519583202,BEARISH_BELOW_EMA200,0.04888696683721123,-0.1078590072526976,-0.10649153964886104
2025-01-14,05:00:00,5850.21,5857.76,5846.78,5853.09,1790,5941.8039223734195,BEARISH_BELOW_EMA200,0.21988385621953344,0.04766712966996857,-0.1317252938191628
2025-01-14,09:00:00,5853.56,5873.44,5848.86,5865.96,3465,5941.0492564791575,BEARISH_BELOW_EMA200,-0.3757270762159981,-0.23644893589454904,-0.23031183301625338
2025-01-14,13:00:00,5865.34,5878.8,5835.46,5843.92,7440,5940.082796215684,BEARISH_BELOW_EMA200,0.20465714794179313,0.0013689441333886714,1.632465879067469
2025-01-14,17:00:00,5844.54,5867.62,5804.67,5855.88,10045,5939.2449574473685,BEARISH_BELOW_EMA200,-0.06472127161075643,-0.1793069530113322,1.5275244711298697
2025-01-14,21:00:00,5855.76,5858.87,5809.76,5852.09,5731,5938.377743940429,BEARISH_BELOW_EMA200,-0.13824120955077834,0.006151648385443022,1.608997811038447
2025-01-15,01:00:00,5848.81,5848.81,5843.25,5844.0,1153,5937.438661911172,BEARISH_BELOW_EMA200,0.023613963039016243,1.6310746064339445,1.8317932922655746
2025-01-15,05:00:00,5843.76,5846.12,5841.32,5845.38,700,5936.522655324991,BEARISH_BELOW_EMA200,0.12095022051602647,1.7098973890491265,1.9071471829034137
2025-01-15,09:00:00,5845.63,5853.19,5839.97,5852.45,2026,5935.6861114909125,BEARISH_BELOW_EMA200,1.4843356201249032,1.6027475672581601,1.9494399781288203
2025-01-15,13:00:00,5852.7,5942.2,5851.97,5939.32,6463,5935.722269585531,BULLISH_ABOVE_EMA200,0.10119003522289115,0.1974973565997534,0.04327094684240988
2025-01-15,17:00:00,5939.94,5950.64,5915.78,5945.33,8180,5935.8178688931375,BULLISH_ABOVE_EMA200,0.015474330272669014,0.19393372613462576,-0.17862759510405463
2025-01-15,21:00:00,5945.7,5960.27,5944.75,5946.25,3045,5935.921671192709,BULLISH_ABOVE_EMA200,0.08072314483918741,0.34122346016396826,-0.2677317637166293
2025-01-16,01:00:00,5949.15,5961.34,5948.03,5951.05,1581,5936.072201827608,BULLISH_ABOVE_EMA200,0.09762983002998615,-0.15392241705245047,-0.1334218331218946
2025-01-16,05:00:00,5950.77,5960.11,5942.94,5956.86,1795,5936.279045590518,BULLISH_ABOVE_EMA200,0.16250172070520866,-0.3718401976880376,-0.13463469008839435
2025-01-16,09:00:00,5956.64,5977.21,5954.88,5966.54,4017,5936.580149614493,BULLISH_ABOVE_EMA200,-0.4131372621318157,-0.6068843919591596,-0.12486298591813376
