trade_date,trade_time,open,high,low,close,volume,rsi,prev_high,prev_low,inside_bar,signal,forward_1,forward_3,forward_6
1981-05-15,00:00:00,0.8472,0.8472,0.8472,0.8472,1,15.93794076163607,0.8495,0.8461,True,BULLISH_INSIDE_BAR,0.18885741265345207,0.48394711992445616,-1.1331444759206732
1982-06-24,00:00:00,0.7901,0.7905,0.7895,0.7902,191,19.27512355848428,0.7942,0.7893,True,BULLISH_INSIDE_BAR,-0.39230574538091517,0.7466464186281974,-0.10124019235636837
1983-06-03,00:00:00,0.7693,0.7693,0.7693,0.7693,1,10.539845758354502,0.7696,0.7673,True,BULLISH_INSIDE_BAR,-0.9099181073703375,-1.052905238528532,-0.36396724294813787
1984-02-16,00:00:00,0.7316,0.7317,0.7312,0.7313,71,81.55668358714041,0.7334,0.7257,True,BEARISH_INSIDE_BAR,-0.34185696704498114,0.35553124572679434,1.43579926158896
1984-09-06,00:00:00,0.6632,0.6634,0.6625,0.6632,181,18.960244648318024,0.6643,0.662,True,BULLISH_INSIDE_BAR,-1.115802171290706,-1.9300361881785335,-2.714113389626058
1984-09-14,00:00:00,0.6454,0.6462,0.6448,0.6452,261,11.883408071749017,0.6465,0.6433,True,BULLISH_INSIDE_BAR,-1.255424674519528,-2.0303781773093617,0.3874767513949252
1985-10-07,00:00:00,0.7386,0.7399,0.738,0.7388,361,84.16389811738651,0.7424,0.737,True,BEARISH_INSIDE_BAR,0.06767731456415065,-0.2707092582566326,-0.5278830536004351
1986-01-31,00:00:00,0.8189,0.8189,0.8189,0.8189,1,83.333333333333,0.8222,0.8183,True,BEARISH_INSIDE_BAR,-0.3785566003174981,-0.2198070582488598,0.08548052265234264
1986-03-03,00:00:00,0.8805,0.881,0.8796,0.8804,271,91.18497109826589,0.8813,0.8766,True,BEARISH_INSIDE_BAR,0.8178100863243963,-0.9881871876419731,-2.0672421626533386
1986-10-17,00:00:00,0.9906,0.9919,0.9903,0.991,281,84.49304174950292,0.9926,0.9898,True,BEARISH_INSIDE_BAR,-0.5852674066599423,-0.5549949545913169,-3.642785065590315
1986-11-03,00:00:00,0.9474,0.9475,0.9468,0.9472,121,19.033674963396777,0.9487,0.9451,True,BULLISH_INSIDE_BAR,0.3906249999999921,0.11613175675675567,2.05869932432432
1987-01-15,00:00:00,1.06,1.0619,1.0566,1.06,1061,86.04651162790697,1.0652,1.0538,True,BEARISH_INSIDE_BAR,-0.1226415094339697,0.48113207547168696,1.1981132075471634
1987-08-31,00:00:00,1.08,1.08,1.0798,1.08,41,91.52542372881342,1.0805,1.077,True,BEARISH_INSIDE_BAR,-0.07407407407408648,0.8703703703703568,0.7314814814814832
1987-09-04,00:00:00,1.0887,1.089,1.0884,1.0885,101,88.75838926174478,1.0906,1.0872,True,BEARISH_INSIDE_BAR,0.22967386311437266,-0.5236564079007844,-1.0105649977032725
1988-08-10,00:00:00,1.0209,1.0209,1.0209,1.0209,1,17.820324005890996,1.0318,1.0208,True,BULLISH_INSIDE_BAR,0.8717798021353836,1.802331276324809,1.0676853756489502
1988-10-19,00:00:00,1.0802,1.0805,1.08,1.0803,91,91.54929577464831,1.0838,1.0795,True,BEARISH_INSIDE_BAR,0.4165509580671988,1.2218828103304524,2.0364713505507748
1988-10-24,00:00:00,1.0935,1.0935,1.0935,1.0935,1,86.75958188153332,1.0983,1.0932,True,BEARISH_INSIDE_BAR,-0.07315957933241078,0.8047553726566202,0.11888431641518783
1989-03-20,00:00:00,1.0428,1.043,1.0427,1.0429,51,8.938547486033201,1.0461,1.0426,True,BULLISH_INSIDE_BAR,0.08629782337713328,0.27807076421518123,-0.7958577044778958
1989-05-19,00:00:00,0.9933,0.9937,0.9931,0.9931,101,12.714776632302346,0.9944,0.9876,True,BULLISH_INSIDE_BAR,-1.9635484845433453,-2.0441043198066646,-1.9836874433591722
1989-07-06,00:00:00,1.0378,1.0406,1.0328,1.0385,1491,86.49318463444855,1.0411,1.0168,True,BEARISH_INSIDE_BAR,0.6547905633124619,-0.038517091959552816,-1.5021665864227307
1989-10-02,00:00:00,1.0426,1.0475,1.0393,1.0404,1421,83.78698224852069,1.0496,1.0385,True,BEARISH_INSIDE_BAR,-0.3844675124951945,-0.21145713187235485,-1.4417531718569687
1989-11-30,00:00:00,1.0942,1.1002,1.0912,1.0998,1241,83.31160365058699,1.1034,1.0907,True,BEARISH_INSIDE_BAR,-0.290961993089661,0.05455537370430386,0.6910347335879095
1990-08-03,00:00:00,1.2249,1.2344,1.2188,1.2315,2461,85.65400843881879,1.2359,1.2058,True,BEARISH_INSIDE_BAR,0.7064555420219187,-0.28420625253756054,0.8201380430369467
1991-02-27,00:00:00,1.2842,1.287,1.2805,1.2851,1211,13.563501849568325,1.2969,1.2795,True,BULLISH_INSIDE_BAR,-0.17119290327600808,-0.7158975955178488,-1.5562991206909982
1991-03-20,00:00:00,1.1852,1.1917,1.1759,1.1907,2611,18.030513176144282,1.2095,1.1699,True,BULLISH_INSIDE_BAR,0.5794910556815239,-2.519526329050141,-3.611321071638544
1991-06-17,00:00:00,1.0899,1.0915,1.0859,1.0902,1091,9.774436090225592,1.0956,1.0847,True,BULLISH_INSIDE_BAR,-1.3025133003118683,0.036690515501738755,-0.009172628875434689
1991-09-19,00:00:00,1.1591,1.1625,1.156,1.1586,1251,82.06349206349219,1.1695,1.1546,True,BEARISH_INSIDE_BAR,0.16399102364923293,0.04315553253926678,1.1910926980838974
1991-11-20,00:00:00,1.2235,1.2255,1.2176,1.2233,1561,87.26207906295737,1.2293,1.213,True,BEARISH_INSIDE_BAR,-0.2861113381836065,0.629444944003927,-1.1444453527344078
1993-06-25,00:00:00,1.1441,1.1545,1.1436,1.1458,2011,13.247362250879135,1.1583,1.1418,True,BULLISH_INSIDE_BAR,0.6545644964217195,-0.06982021295164181,0.6196543899458986
1994-05-02,00:00:00,1.1821,1.1886,1.1798,1.1865,1321,95.5426356589148,1.1894,1.1745,True,BEARISH_INSIDE_BAR,0.6742520016856118,-1.21365360303415,-1.5086388537715993
1994-10-18,00:00:00,1.3041,1.3053,1.299,1.3015,1001,83.30632090761733,1.3091,1.2828,True,BEARISH_INSIDE_BAR,0.20745293891662886,0.18440261237033864,0.6607760276603872
1995-08-21,00:00:00,1.3237,1.3302,1.3211,1.3215,1601,17.186463171864716,1.3322,1.3174,True,BULLISH_INSIDE_BAR,-0.506999621642068,0.23458191449111637,0.15891032917141226
1996-12-10,00:00:00,1.2569,1.2616,1.2553,1.2608,871,18.908122503328656,1.2648,1.2549,True,BULLISH_INSIDE_BAR,0.935913705583759,-0.38071065989847047,-0.8407360406091327
1997-01-21,00:00:00,1.2031,1.2099,1.1994,1.2003,1821,19.429198682766057,1.2116,1.1991,True,BULLISH_INSIDE_BAR,-0.7164875447804667,0.0416562526035297,-0.8997750562359346
1997-07-16,00:00:00,1.0908,1.0959,1.0863,1.0906,1901,16.32653061224488,1.0963,1.0841,True,BULLISH_INSIDE_BAR,0.22006235099944596,-0.1833852924995417,-2.246469833119381
1997-12-02,00:00:00,1.1013,1.1057,1.0992,1.1006,1231,8.03571428571395,1.1103,1.0987,True,BULLISH_INSIDE_BAR,0.3634381246592771,-0.2725785934944679,-0.5815009994548392
1997-12-04,00:00:00,1.1046,1.1062,1.1022,1.1039,731,18.313253012047923,1.1072,1.0994,True,BULLISH_INSIDE_BAR,-0.5707038681040124,-1.0236434459643162,-0.3804692454026817
1999-01-07,00:00:00,1.1626,1.1636,1.1614,1.162,358,17.62711864406745,1.1643,1.1553,True,BULLISH_INSIDE_BAR,0.18072289156626428,0.23235800344235344,0.645438898450952
1999-02-22,12:00:00,1.0972,1.1011,1.0966,1.0998,1394,10.638297872340615,1.106,1.0962,True,BULLISH_INSIDE_BAR,0.3455173667939447,0.32733224222584334,-0.17275868339698242
1999-02-22,20:00:00,1.1037,1.1043,1.1014,1.1034,460,18.380062305295553,1.1048,1.0989,True,BULLISH_INSIDE_BAR,0.0,0.05437737901034584,-0.23563530904476487
1999-02-23,00:00:00,1.1033,1.1039,1.102,1.1034,282,19.218241042344772,1.1043,1.1014,True,BULLISH_INSIDE_BAR,0.009062896501720952,-0.49845930759469265,-0.2900126880550906
1999-03-05,00:00:00,1.0816,1.0817,1.0799,1.0814,199,10.884353741495616,1.0833,1.079,True,BULLISH_INSIDE_BAR,0.03698908821899187,0.2774181616423261,-0.11096726465691399
1999-05-06,00:00:00,1.0763,1.0763,1.074,1.0755,340,84.96240601503756,1.0774,1.0737,True,BEARISH_INSIDE_BAR,0.11157601115760948,0.43700604370061824,0.3533240353324059
1999-05-06,12:00:00,1.0811,1.082,1.0781,1.0802,1835,84.71760797342213,1.0827,1.0737,True,BEARISH_INSIDE_BAR,-0.06480281429366275,-0.08331790409184622,0.027772634697275225
1999-05-06,20:00:00,1.0795,1.0816,1.0784,1.0787,578,86.1702127659574,1.0822,1.0768,True,BEARISH_INSIDE_BAR,0.05562250857513062,0.08343376286269592,-0.26884212477981856
1999-05-28,04:00:00,1.0421,1.0432,1.0419,1.0421,628,16.9491525423731,1.0433,1.0416,True,BULLISH_INSIDE_BAR,0.2590922176374556,-0.1919201612129356,0.3646483063045798
1999-06-09,12:00:00,1.0451,1.0481,1.0447,1.0458,1383,83.59374999999953,1.0488,1.0437,True,BEARISH_INSIDE_BAR,0.0669344042837945,0.133868808567589,0.23905144387071586
1999-06-10,00:00:00,1.0465,1.0481,1.0456,1.0472,400,89.61038961038898,1.0483,1.0441,True,BEARISH_INSIDE_BAR,-0.2482811306340657,0.10504201680673234,0.20053475935828793
1999-06-10,12:00:00,1.0489,1.0501,1.0443,1.0483,1738,84.72727272727283,1.0523,1.0436,True,BEARISH_INSIDE_BAR,-0.09539254030335896,0.09539254030333777,0.07631403224267021
1999-07-22,00:00:00,1.0527,1.0528,1.0505,1.0513,137,83.59133126934958,1.0542,1.0461,True,BEARISH_INSIDE_BAR,0.1331684580995023,-0.08560829449252363,-0.237800818034809
1999-09-13,00:00:00,1.0357,1.0376,1.0354,1.0371,620,14.900662251655461,1.0416,1.0349,True,BULLISH_INSIDE_BAR,-0.1349918040690238,-0.20248770610355712,0.32783723845338636
1999-09-13,12:00:00,1.0317,1.0364,1.0305,1.035,1688,10.919540229884575,1.039,1.0298,True,BULLISH_INSIDE_BAR,0.5603864734299544,0.5314009661835807,0.2801932367149879
1999-09-29,20:00:00,1.0639,1.065,1.0625,1.0642,501,91.7266187050361,1.0657,1.055,True,BEARISH_INSIDE_BAR,-0.12215748919376798,0.4322495771471469,0.38526592745724414
1999-09-30,00:00:00,1.064,1.0647,1.0629,1.0629,124,85.77075098814217,1.065,1.0625,True,BEARISH_INSIDE_BAR,0.21638912409445563,0.14112334180073918,0.4704111393357904
1999-10-13,04:00:00,1.079,1.0791,1.077,1.0775,758,83.64485981308391,1.0803,1.0761,True,BEARISH_INSIDE_BAR,-0.08352668213456158,0.018561484918812068,0.21345707656614302
1999-11-15,00:00:00,1.033,1.0331,1.0314,1.0318,340,17.837837837837327,1.0336,1.0312,True,BULLISH_INSIDE_BAR,0.0872262066291821,-0.13568521031208255,0.24229501841441622
1999-11-25,00:00:00,1.0191,1.0195,1.0172,1.0191,572,17.788461538461576,1.0197,1.0163,True,BULLISH_INSIDE_BAR,0.07850063781769541,0.058875478363277015,-0.04906289863604602
1999-12-08,00:00:00,1.0254,1.0258,1.0237,1.0249,508,80.83989501312278,1.026,1.0212,True,BEARISH_INSIDE_BAR,0.04878524734122031,-0.11708459361887676,0.20489803883305602
2000-01-14,20:00:00,1.0128,1.0157,1.0116,1.0122,902,18.518518518518675,1.0231,1.0114,True,BULLISH_INSIDE_BAR,0.06915629322267565,-0.09879470460382235,-0.07903576368305788
2000-01-17,12:00:00,1.0113,1.0134,1.0098,1.0104,1524,13.513513513513615,1.0148,1.0096,True,BULLISH_INSIDE_BAR,-0.1286619160728283,0.07917656373714707,-0.06927949326998446
2000-01-28,12:00:00,0.9846,0.987,0.9837,0.9846,1724,15.62500000000064,0.9892,0.9831,True,BULLISH_INSIDE_BAR,-0.8328255128986375,-0.5078204346942925,-0.5789152955514969
2000-02-23,00:00:00,1.0033,1.0057,1.003,1.0054,305,83.55263157894765,1.0081,1.0024,True,BEARISH_INSIDE_BAR,0.07957032027053032,0.05967774020289774,-0.2884424109807166
2000-02-28,08:00:00,0.956,0.9659,0.954,0.9646,852,19.87281399046124,0.9731,0.9401,True,BULLISH_INSIDE_BAR,-0.25917478747668027,0.7567903794318861,0.9433962264150939
2000-03-29,04:00:00,0.9565,0.959,0.9554,0.9588,902,16.835016835016575,0.9617,0.9539,True,BULLISH_INSIDE_BAR,-0.18773466833542177,-0.7509386733416754,-0.5527743012098426
2000-03-29,20:00:00,0.9516,0.9541,0.9505,0.9505,1035,14.915254237288053,0.9591,0.9478,True,BULLISH_INSIDE_BAR,0.3156233561283538,0.3787480273540175,1.1467648605996865
2000-05-17,20:00:00,0.8925,0.8962,0.8918,0.8956,433,18.412698412698447,0.8972,0.8891,True,BULLISH_INSIDE_BAR,-0.07815989280928126,-0.2121482804823472,-0.10049129075479019
2000-05-29,20:00:00,0.9277,0.9277,0.9261,0.9266,236,81.72839506172825,0.9286,0.9238,True,BEARISH_INSIDE_BAR,0.09712928987697085,1.1655514785236383,0.39930930282754556
2000-06-07,20:00:00,0.9608,0.9626,0.9602,0.9622,778,81.93979933110353,0.9627,0.9544,True,BEARISH_INSIDE_BAR,-0.2806069424236163,-0.25982124298483245,-0.6443566826023793
2000-06-21,20:00:00,0.9437,0.9464,0.9435,0.9442,744,12.133891213389518,0.9478,0.943,True,BULLISH_INSIDE_BAR,0.18004660029653927,-0.14827367083245793,-0.9214149544588055
2000-06-22,20:00:00,0.9365,0.9387,0.9352,0.9355,844,14.776632302405716,0.9444,0.9348,True,BULLISH_INSIDE_BAR,0.1817210048102656,0.20309994655264701,0.07482629609834676
2000-06-23,00:00:00,0.9354,0.9378,0.9353,0.9372,451,19.933554817275976,0.9387,0.9352,True,BULLISH_INSIDE_BAR,-0.07469056764831775,0.4801536491677282,-0.07469056764831775
2000-06-23,04:00:00,0.9375,0.9375,0.9355,0.9365,624,19.801980198020047,0.9378,0.9353,True,BULLISH_INSIDE_BAR,0.0961025093433008,0.032034169781096314,-0.04271222637479508
2000-07-31,00:00:00,0.9238,0.9245,0.9232,0.9232,205,15.073529411764682,0.9255,0.9225,True,BULLISH_INSIDE_BAR,0.010831889081454613,0.1516464471403766,0.4766031195840511
2000-08-22,00:00:00,0.9017,0.9027,0.9014,0.9023,214,17.61658031088109,0.9029,0.9008,True,BULLISH_INSIDE_BAR,0.03324836528870298,-0.6538845173445657,-0.6649673057741333
2000-08-23,12:00:00,0.894,0.8952,0.8913,0.8944,1599,15.78947368421052,0.8953,0.8909,True,BULLISH_INSIDE_BAR,0.40250447227191943,0.7155635062611887,0.9615384615384673
2000-09-22,16:00:00,0.8864,0.8906,0.8775,0.8778,1723,80.33707865168545,0.9008,0.8617,True,BEARISH_INSIDE_BAR,-0.14809751651857814,0.30758714969240425,-0.478468899521529
2000-10-16,00:00:00,0.8557,0.8558,0.8538,0.8553,397,15.624999999999929,0.8569,0.8528,True,BULLISH_INSIDE_BAR,-0.10522623640826623,-0.6079738103589364,-0.643049222495025
2000-10-16,20:00:00,0.8489,0.8515,0.8485,0.8496,863,17.391304347826093,0.8517,0.8459,True,BULLISH_INSIDE_BAR,0.023540489642181965,0.08239171374763687,0.5296610169491465
2000-10-17,00:00:00,0.8495,0.8509,0.8493,0.8498,437,18.421052631578917,0.8515,0.8485,True,BULLISH_INSIDE_BAR,-0.0353024240997843,-0.0117674746999281,0.5177688867968887
2000-10-24,16:00:00,0.8365,0.8394,0.8353,0.836,1517,19.87951807228903,0.8399,0.8349,True,BULLISH_INSIDE_BAR,0.10765550239234592,0.16746411483254403,-1.0765550239234458
2000-11-29,00:00:00,0.8565,0.8571,0.8554,0.8566,810,85.43307086614163,0.8576,0.8543,True,BEARISH_INSIDE_BAR,0.12841466261965792,0.7004436142890503,0.0817184216670468
2000-12-01,00:00:00,0.8722,0.8733,0.8716,0.8724,861,80.85106382978705,0.8738,0.869,True,BEARISH_INSIDE_BAR,0.49289316827144447,0.03438789546080674,0.5616689591930325
2000-12-04,00:00:00,0.8787,0.8796,0.8766,0.8773,466,80.93749999999976,0.8798,0.8733,True,BEARISH_INSIDE_BAR,0.3191610623503961,1.732588624187848,1.0486720620084333
2000-12-22,16:00:00,0.9226,0.9252,0.9222,0.9231,1688,85.09485094850959,0.9262,0.9165,True,BEARISH_INSIDE_BAR,0.010833062506769471,0.06499837504061683,0.22749431264218295
2000-12-25,00:00:00,0.923,0.9246,0.923,0.9242,260,80.90277777777791,0.9258,0.9226,True,BEARISH_INSIDE_BAR,-0.05410084397317204,-0.010820168794632004,0.043280675178528016
2001-01-09,16:00:00,0.9414,0.9433,0.9385,0.9396,1737,19.24686192468627,0.9434,0.9383,True,BULLISH_INSIDE_BAR,0.5640698169433771,0.20221370796083574,-0.02128565346955917
2001-02-15,20:00:00,0.9059,0.9067,0.903,0.9045,1174,14.106583072100449,0.9099,0.9026,True,BULLISH_INSIDE_BAR,0.1105583195135435,0.3758982863460552,1.1387506909894942
2001-03-13,20:00:00,0.9138,0.9155,0.9131,0.9149,1137,16.013071895425142,0.9224,0.9126,True,BULLISH_INSIDE_BAR,-0.07651109410864945,-0.17488250081976672,-0.3279046890370535
2001-03-15,12:00:00,0.9098,0.9112,0.905,0.9073,2105,18.484848484848655,0.9132,0.9045,True,BULLISH_INSIDE_BAR,-0.5180205003857641,-0.9258238730298648,-1.1352364157390031
2001-03-23,04:00:00,0.8869,0.8898,0.8864,0.8894,1293,18.633540372670595,0.8899,0.8853,True,BULLISH_INSIDE_BAR,0.35979311895659777,0.2810883741848502,0.2698448392174577
2001-04-04,20:00:00,0.9007,0.903,0.9002,0.9015,1093,85.62300319488804,0.9052,0.8999,True,BEARISH_INSIDE_BAR,0.2662229617304569,0.1331114808652223,-0.5657237936772039
2001-05-01,08:00:00,0.887,0.8886,0.886,0.8867,1614,19.629629629629335,0.8888,0.8857,True,BULLISH_INSIDE_BAR,0.4059997744445626,0.6766662907409502,0.3270553738581147
2001-05-14,20:00:00,0.8743,0.8749,0.8733,0.8742,939,17.59999999999991,0.8751,0.8725,True,BULLISH_INSIDE_BAR,0.0,0.1487073896133571,0.5033173186913831
2001-06-29,00:00:00,0.8436,0.8455,0.8432,0.844,1336,17.627118644067764,0.8459,0.843,True,BULLISH_INSIDE_BAR,0.1540284360189667,0.5213270142180179,0.5568720379146964
2001-07-25,20:00:00,0.8799,0.8812,0.8796,0.8803,1068,82.85714285714265,0.8813,0.8781,True,BEARISH_INSIDE_BAR,0.0,0.011359763716913438,-0.2385550380552074
2001-08-09,20:00:00,0.8928,0.8935,0.8912,0.8917,877,81.93832599118981,0.8943,0.8843,True,BEARISH_INSIDE_BAR,0.05607267018054782,0.37007962319165294,0.14578894246943677
2001-08-10,20:00:00,0.8938,0.895,0.893,0.893,1058,82.69230769230784,0.8962,0.8919,True,BEARISH_INSIDE_BAR,-0.04479283314670403,0.38073908174691584,0.36954087346024295
2001-08-16,04:00:00,0.9166,0.9169,0.9138,0.9147,1413,80.66666666666659,0.9172,0.913,True,BEARISH_INSIDE_BAR,0.40450420903028717,0.09839291571007017,-0.32797638570022986
2001-09-04,12:00:00,0.8979,0.8993,0.8966,0.899,1820,16.551724137931117,0.9035,0.8961,True,BULLISH_INSIDE_BAR,-1.4682981090100098,-1.3570634037819786,-1.2458286985539473
2001-09-04,20:00:00,0.8858,0.889,0.8854,0.8882,1174,17.518248175182435,0.9001,0.8847,True,BULLISH_INSIDE_BAR,-0.1576221571718033,-0.10132852961044943,-0.39405539292951447
2001-09-05,00:00:00,0.8882,0.8889,0.8862,0.8868,1150,19.40700808625337,0.889,0.8854,True,BULLISH_INSIDE_BAR,0.011276499774468762,0.11276499774470014,0.12404149751916892
2001-09-05,16:00:00,0.8878,0.8903,0.8868,0.8894,1684,19.8142414860678,0.8914,0.8854,True,BULLISH_INSIDE_BAR,-0.5284461434674979,-0.06746120980435506,0.663368563076233
2001-09-14,16:00:00,0.9211,0.9219,0.9182,0.9201,2068,82.37704918032767,0.9251,0.9127,True,BEARISH_INSIDE_BAR,0.04347353548526855,0.749918487120967,0.05434191935658569
2001-10-23,00:00:00,0.8917,0.8924,0.8908,0.8919,751,19.89247311827934,0.8933,0.8896,True,BULLISH_INSIDE_BAR,-0.06727211570804406,-0.32514855925552344,-0.12333221213140372
2001-10-30,04:00:00,0.9045,0.906,0.9039,0.9051,1368,80.4020100502512,0.9061,0.9037,True,BEARISH_INSIDE_BAR,-0.16572754391780542,0.06629101756711235,0.20992155562921366
2001-12-24,20:00:00,0.8775,0.8784,0.8758,0.8773,975,19.54674220963153,0.8817,0.8741,True,BULLISH_INSIDE_BAR,0.2507694061324495,0.2849652342414291,0.0
2001-12-25,12:00:00,0.8799,0.8805,0.8788,0.879,181,19.777158774373277,0.8812,0.8776,True,BULLISH_INSIDE_BAR,-0.25028441410693736,0.02275312855517383,-0.07963594994312104
2002-01-28,00:00:00,0.8645,0.8651,0.8638,0.8648,593,15.185185185185432,0.8662,0.8631,True,BULLISH_INSIDE_BAR,0.0809435707678115,-0.6128584643848255,-0.43940795559667273
2002-01-28,16:00:00,0.8594,0.8623,0.8572,0.8606,2155,17.028985507246745,0.8656,0.857,True,BULLISH_INSIDE_BAR,0.23239600278875225,0.30211480362537013,0.3950732047408736
2002-02-27,00:00:00,0.8639,0.8644,0.863,0.864,976,16.571428571428157,0.8688,0.8615,True,BULLISH_INSIDE_BAR,0.09259259259259524,0.17361111111111768,0.20833333333333612
2002-04-18,20:00:00,0.8887,0.8917,0.8886,0.8911,1255,86.09271523178867,0.8922,0.8856,True,BEARISH_INSIDE_BAR,0.011222085063403546,0.0,0.12344293569745143
2002-04-25,20:00:00,0.8986,0.899,0.8972,0.8978,1301,83.22147651006738,0.8994,0.8966,True,BEARISH_INSIDE_BAR,0.04455335263978123,-0.189351748719095,0.41211851191801346
2002-05-30,00:00:00,0.9355,0.9365,0.9343,0.9364,1078,89.16256157635478,0.9372,0.9336,True,BEARISH_INSIDE_BAR,0.02135839384878022,0.12815036309269315,0.05339598462195055
2002-06-21,00:00:00,0.9651,0.9655,0.9632,0.9638,1080,81.48148148148142,0.9669,0.9627,True,BEARISH_INSIDE_BAR,0.2178875285328897,0.041502386387212695,0.8404233243411493
2002-07-23,12:00:00,0.9884,0.9932,0.9883,0.992,2107,14.366197183098535,1.0,0.9858,True,BULLISH_INSIDE_BAR,0.0806451612903249,-0.3326612903225776,0.3326612903225776
2002-07-24,00:00:00,0.9887,0.9924,0.9874,0.9887,1416,14.8648648648646,0.993,0.9844,True,BULLISH_INSIDE_BAR,0.22251441286537674,0.6675432385961302,0.7282289875594199
2002-08-06,20:00:00,0.9632,0.9679,0.9631,0.9664,1389,19.452887537994044,0.9693,0.9621,True,BULLISH_INSIDE_BAR,0.051738410596020794,0.19660596026490196,0.8899006622516494
2002-09-04,04:00:00,0.9961,0.9975,0.9956,0.9965,1297,82.32758620689658,0.9977,0.9954,True,BEARISH_INSIDE_BAR,-0.2809834420471675,-0.5318615153035707,-0.260913196186658
2002-10-01,00:00:00,0.9876,0.9882,0.9857,0.9878,1200,88.38709677419399,0.9889,0.9856,True,BEARISH_INSIDE_BAR,0.02024701356549686,-0.03037052034824529,-0.5972869001822247
2002-10-18,20:00:00,0.972,0.9727,0.9707,0.9725,1158,17.76315789473709,0.974,0.9705,True,BULLISH_INSIDE_BAR,-0.2982005141388189,0.28791773778919416,0.09254498714653078
2002-11-04,00:00:00,0.9964,0.9978,0.9964,0.997,400,88.13559322033899,0.9981,0.995,True,BEARISH_INSIDE_BAR,-0.07021063189569046,-0.28084252758275075,0.0501504513540678
2002-12-04,20:00:00,1.0,1.0022,0.9995,1.0006,1604,81.95121951219491,1.0028,0.9987,True,BEARISH_INSIDE_BAR,-0.03997601439136078,0.009994003597840195,0.01998800719568039
2002-12-13,04:00:00,1.0181,1.0192,1.018,1.0185,912,80.72289156626636,1.0193,1.0177,True,BEARISH_INSIDE_BAR,0.45164457535590946,0.3927344133529704,0.1669121256750157
2002-12-16,00:00:00,1.023,1.0241,1.0223,1.0227,710,81.69642857142921,1.0244,1.0176,True,BEARISH_INSIDE_BAR,-0.24445096313678955,-0.08800234672923643,-0.0782243082037657
2003-01-17,20:00:00,1.0661,1.0679,1.0649,1.0673,2330,83.48623853210854,1.0682,1.0638,True,BEARISH_INSIDE_BAR,-0.243605359317899,-0.1780193010400087,0.07495549517475256
2003-02-11,04:00:00,1.0724,1.0739,1.0721,1.0726,1247,16.959064327485777,1.0744,1.0707,True,BULLISH_INSIDE_BAR,-0.09323140033562277,0.16781652060414168,0.22375536080551536
