trade_date,trade_time,open,high,low,close,volume,prev_high,prev_low,signal,forward_1,forward_3,forward_6
2023-03-20,21:00:00,3945.83,3956.83,3935.21,3955.09,3997,3957.09,3922.83,BULLISH_INSIDEBAR,0.10113549881292207,0.46775168200976464,1.2955457397935264
2023-03-21,05:00:00,3958.83,3961.59,3953.09,3955.33,2021,3966.09,3950.09,BEARISH_INSIDEBAR,0.46165553822311206,0.5814938323730258,1.245408094899799
2023-03-22,01:00:00,4003.33,4006.59,4000.33,4006.09,1949,4010.33,3978.09,BULLISH_INSIDEBAR,-0.03744299304309189,-0.11881909792341705,-1.443552191788001
2023-03-23,01:00:00,3941.01,3948.63,3937.39,3948.26,2398,4040.13,3932.63,BULLISH_INSIDEBAR,0.29456013535075337,0.6111552937243154,-0.036218486117942865
2023-03-24,01:00:00,3956.21,3956.59,3939.96,3946.83,2333,3967.83,3917.09,BEARISH_INSIDEBAR,0.13935234099264474,-0.43680624703875726,0.9567171628876902
2023-03-27,05:00:00,3984.83,3994.83,3984.33,3992.83,2008,3997.33,3979.09,BULLISH_INSIDEBAR,-0.10619034619555007,-0.24543995111236208,-0.2289103217517368
2023-03-28,01:00:00,3982.93,3985.93,3979.93,3980.19,1720,3997.53,3973.53,BEARISH_INSIDEBAR,0.08793550056655587,-0.2703388531703315,0.14672666380248545
2023-03-28,21:00:00,3951.29,3977.29,3951.03,3976.53,2590,3979.69,3950.79,BULLISH_INSIDEBAR,0.23890175605364472,0.8238338450860364,1.2815193145782775
2023-03-30,01:00:00,4026.49,4028.99,4021.99,4025.23,1535,4030.99,4006.99,BEARISH_INSIDEBAR,0.2732763096767141,0.7517582846197549,0.9057867500739096
2023-03-30,21:00:00,4037.69,4055.93,4036.69,4053.93,2024,4056.99,4031.69,BULLISH_INSIDEBAR,0.191419190760576,0.06808208331175472,1.4420574602916303
2023-03-31,05:00:00,4061.93,4063.93,4054.93,4056.43,1419,4064.19,4048.43,BEARISH_INSIDEBAR,0.006409576893973723,0.7385804759357375,0.9589713122129581
2023-04-03,01:00:00,4099.33,4105.59,4093.59,4095.59,2799,4112.89,4084.63,BEARISH_INSIDEBAR,-0.006348291699125603,0.5249548905041764,0.6104126633769493
2023-04-03,21:00:00,4107.09,4126.83,4105.59,4123.83,2034,4128.33,4098.59,BULLISH_INSIDEBAR,-0.07856773921329885,0.32154574752112036,-0.5092353467528972
2023-04-04,01:00:00,4121.09,4123.83,4118.83,4120.59,1459,4126.83,4105.59,BEARISH_INSIDEBAR,0.03009277797596416,0.11503207065007151,-0.4975015713769145
2023-04-04,21:00:00,4099.59,4103.33,4087.83,4102.83,2605,4133.83,4085.59,BULLISH_INSIDEBAR,-0.06678317161568434,-0.32904117401890887,-0.37388826736667485
2023-04-05,21:00:00,4084.49,4091.99,4081.73,4087.49,2015,4097.46,4071.73,BULLISH_INSIDEBAR,-0.14678934994336376,-0.06116222914306824,0.38654528818419576
2023-04-07,01:00:00,4101.09,4103.83,4098.83,4099.09,1046,4107.53,4097.79,BEARISH_INSIDEBAR,0.06098914637151172,0.3781327075033727,0.18052787325966582
2023-04-07,05:00:00,4099.09,4102.09,4099.09,4101.59,940,4103.83,4098.83,BULLISH_INSIDEBAR,0.0058513893392509175,0.11946586567647269,-0.6729097740144764
2023-04-10,01:00:00,4110.99,4115.99,4104.23,4106.49,1442,4119.21,4094.33,BEARISH_INSIDEBAR,-0.1095826362660082,-0.7914301508100593,0.1787414555983369
2023-04-10,17:00:00,4073.23,4102.03,4072.73,4099.79,3602,4107.49,4071.99,BULLISH_INSIDEBAR,0.31074762365876746,0.3546523114598544,0.5268562536129988
2023-04-12,01:00:00,4111.29,4114.03,4109.29,4111.53,1263,4124.63,4105.63,BULLISH_INSIDEBAR,0.03064552611801977,0.2067356920659706,-0.47914036867053916
2023-04-12,05:00:00,4111.79,4112.79,4110.29,4112.79,1064,4114.03,4109.29,BULLISH_INSIDEBAR,0.11525023159460565,0.20180947726482953,-0.418207591440356
2023-04-14,01:00:00,4142.03,4149.29,4141.79,4144.79,1414,4150.79,4138.03,BULLISH_INSIDEBAR,0.005790401926268441,0.29844696595002135,0.007238002407846523
2023-04-14,05:00:00,4144.53,4146.79,4143.53,4145.03,1215,4149.29,4141.79,BULLISH_INSIDEBAR,-0.11435381649830718,-0.5534338714074349,0.04969807214906528
2023-04-14,21:00:00,4121.83,4149.33,4118.59,4146.09,2713,4161.79,4112.33,BULLISH_INSIDEBAR,-0.02411910981189506,-0.1567742137773179,0.13265510396542285
